time,values
2018-01-01 14:20:00,-0.8840355849001187
2018-01-01 14:30:00,0.4400619053111447
2018-01-01 14:40:00,-1.2116745966995546
2018-01-01 14:50:00,-0.7188593348770763
2018-01-01 15:00:00,0.5475038220529058
2018-01-01 15:10:00,-0.9072154901780729
2018-01-01 15:20:00,-0.2930247456536295
2018-01-01 15:30:00,-1.339032935622664
2018-01-01 15:40:00,-0.10442345698102724
2018-01-01 15:50:00,-0.5680212633475518
2018-01-01 16:00:00,-0.3109520648672327
2018-01-01 16:10:00,0.9289791211267228
2018-01-01 16:20:00,1.7439688416727226
2018-01-01 16:30:00,0.15359368176271862
2018-01-01 16:40:00,-0.26088824664354954
2018-01-01 16:50:00,1.318078505056484
2018-01-01 17:00:00,-0.31392169134814524
2018-01-01 17:10:00,-1.3010014102907241
2018-01-01 17:20:00,-0.9727493588432589
2018-01-01 17:30:00,-0.43630174464065646
2018-01-01 17:40:00,-0.5381123829166785
2018-01-01 17:50:00,-0.5518174657230178
2018-01-01 18:00:00,1.3047413936684769
2018-01-01 18:10:00,-0.6240404223305474
2018-01-01 18:20:00,-0.7021202193769314
2018-01-01 18:30:00,-1.071826324558935
2018-01-01 18:40:00,-0.5722650001726091
2018-01-01 18:50:00,-0.5620999643432183
2018-01-01 19:00:00,0.9901595527618967
2018-01-01 19:10:00,1.5056715344885838
2018-01-01 19:20:00,-0.9894863048327917
2018-01-01 19:30:00,-0.08762877161373511
2018-01-01 19:40:00,-0.07692399695175776
2018-01-01 19:50:00,-1.0452861835472103
2018-01-01 20:00:00,-1.3435779589301786
2018-01-01 20:10:00,0.42699944124432404
2018-01-01 20:20:00,-0.5563135156307117
2018-01-01 20:30:00,0.2682134621988049
2018-01-01 20:40:00,-1.0202907196288091
2018-01-01 20:50:00,-0.11748945546516673
2018-01-01 21:00:00,-1.00756631671536
2018-01-01 21:10:00,-0.6511619010607034
2018-01-01 21:20:00,0.5780471016756233
2018-01-01 21:30:00,0.18469867806221185
2018-01-01 21:40:00,0.004320023540587936
2018-01-01 21:50:00,-0.129879490152277
2018-01-01 22:00:00,0.8558126380809005
2018-01-01 22:10:00,1.0590083194529503
2018-01-01 22:20:00,0.10220827498621596
2018-01-01 22:30:00,-0.27810570397748713
2018-01-01 22:40:00,-1.1389303610804045
2018-01-01 22:50:00,-1.143571577040945
2018-01-01 23:00:00,1.0628829327133749
2018-01-01 23:10:00,0.46230672908460047
2018-01-01 23:20:00,0.8704096024668103
2018-01-01 23:30:00,2.595345828901782
2018-01-01 23:40:00,-0.4264533401196077
2018-01-01 23:50:00,-0.8569155337051925
2018-01-02 00:00:00,1.1128469457813437
2018-01-02 00:10:00,0.08144639393421435
2018-01-02 00:20:00,1.2589060302780612
2018-01-02 00:30:00,-0.40562492337642636
2018-01-02 00:40:00,-0.4431341287132631
2018-01-02 00:50:00,-0.027804875170995513
2018-01-02 01:00:00,0.27309056700862977
2018-01-02 01:10:00,-1.1136604279220155
2018-01-02 01:20:00,-0.8042349005772441
2018-01-02 01:30:00,-0.024251594550768307
2018-01-02 01:40:00,-0.26452147236021056
2018-01-02 01:50:00,0.205124566141469
2018-01-02 02:00:00,0.8392809805055286
2018-01-02 02:10:00,0.04812724189103309
2018-01-02 02:20:00,0.8337162539840808
2018-01-02 02:30:00,-3.023873281071054
2018-01-02 02:40:00,-0.6603952589613052
2018-01-02 02:50:00,-1.4611842616594253
2018-01-02 03:00:00,-0.4521037227487593
2018-01-02 03:10:00,-0.583607116352201
2018-01-02 03:20:00,0.8633172579499394
2018-01-02 03:30:00,-1.2783383259537944
2018-01-02 03:40:00,0.2113540138858631
2018-01-02 03:50:00,0.6997802917193696
2018-01-02 04:00:00,1.2195853236385663
2018-01-02 04:10:00,-0.5575537465877473
2018-01-02 04:20:00,-0.5697495162429375
2018-01-02 04:30:00,2.2870981679508975
2018-01-02 04:40:00,0.15888264575009742
2018-01-02 04:50:00,-0.09558044255153506
2018-01-02 05:00:00,-1.5992153101327582
2018-01-02 05:10:00,0.7857017290591686
2018-01-02 05:20:00,-1.0771178725944257
2018-01-02 05:30:00,-0.2497116326572314
2018-01-02 05:40:00,2.1728440926591834
2018-01-02 05:50:00,-1.6617180437908925
2018-01-02 06:00:00,-0.1667334042909032
2018-01-02 06:10:00,-0.7109403786359207
2018-01-02 06:20:00,-0.36735199612062236
2018-01-02 06:30:00,-0.902623900293968
2018-01-02 06:40:00,0.1790441019799116
2018-01-02 06:50:00,-1.2249529875457572
2018-01-02 07:00:00,-0.2475773260726778
2018-01-02 07:10:00,0.7475995635256996
2018-01-02 07:20:00,2.820656589796193
2018-01-02 07:30:00,0.8753943377404838
2018-01-02 07:40:00,0.28088402120746586
2018-01-02 07:50:00,0.32303299413143877
2018-01-02 08:00:00,1.4710838042483823
2018-01-02 08:10:00,0.7886854883991677
2018-01-02 08:20:00,-0.5121820934533461
2018-01-02 08:30:00,0.20297147829129922
2018-01-02 08:40:00,-0.5960298841318262
2018-01-02 08:50:00,0.056300443701114755
2018-01-02 09:00:00,-0.06644262003958772
2018-01-02 09:10:00,1.2325705260064388
2018-01-02 09:20:00,0.4723389302528672
2018-01-02 09:30:00,-0.3822925146363762
2018-01-02 09:40:00,0.6850321492580321
2018-01-02 09:50:00,-0.11994205335310464
2018-01-02 10:00:00,-0.054941377638083745
2018-01-02 10:10:00,-0.9346966810258309
2018-01-02 10:20:00,-0.5027886460507827
2018-01-02 10:30:00,0.4688220277078979
2018-01-02 10:40:00,1.3268008729435912
2018-01-02 10:50:00,0.9884075990614457
2018-01-02 11:00:00,1.011714165221334
2018-01-02 11:10:00,-0.9359384100908213
2018-01-02 11:20:00,0.3481212925844541
2018-01-02 11:30:00,-0.043081838668898885
2018-01-02 11:40:00,-0.6289921931620046
2018-01-02 11:50:00,1.2858209172478827
2018-01-02 12:00:00,1.990215091424651
2018-01-02 12:10:00,-0.44828761020720626
2018-01-02 12:20:00,0.2320721279113437
2018-01-02 12:30:00,-0.5912907254220356
2018-01-02 12:40:00,0.9848081234641735
2018-01-02 12:50:00,-0.5066010276741173
2018-01-02 13:00:00,-0.3006633875090018
2018-01-02 13:10:00,-1.6082340213356159
2018-01-02 13:20:00,-1.7966250284944592
2018-01-02 13:30:00,-1.583581350043659
2018-01-02 13:40:00,1.303362628043659
2018-01-02 13:50:00,0.5073447547696646
2018-01-02 14:00:00,-0.38595467869574307
2018-01-02 14:10:00,0.02296872976936657
2018-01-02 14:20:00,1.6818436458244217
2018-01-02 14:30:00,-0.7644932281866541
2018-01-02 14:40:00,0.6933052853059138
2018-01-02 14:50:00,0.7246986709314412
2018-01-02 15:00:00,0.7085648000459545
2018-01-02 15:10:00,-0.32052684990937536
2018-01-02 15:20:00,-1.844019270563247
2018-01-02 15:30:00,0.026355707466463547
2018-01-02 15:40:00,0.23333235484783094
2018-01-02 15:50:00,-0.9788263958324968
2018-01-02 16:00:00,0.2092744310056255
2018-01-02 16:10:00,0.3016971504676983
2018-01-02 16:20:00,-1.1383070729050073
2018-01-02 16:30:00,-0.6537382886903547
2018-01-02 16:40:00,-0.014987937468724694
2018-01-02 16:50:00,0.5634890697710517
2018-01-02 17:00:00,-0.45165130488841787
2018-01-02 17:10:00,-1.094983563269645
2018-01-02 17:20:00,-0.20508575130001128
2018-01-02 17:30:00,-0.263833797802572
2018-01-02 17:40:00,-0.4645320383965021
2018-01-02 17:50:00,0.6458909404475869
2018-01-02 18:00:00,0.5550589373214916
2018-01-02 18:10:00,-1.071287181542493
2018-01-02 18:20:00,1.8371269979968714
2018-01-02 18:30:00,-0.07177514671027031
2018-01-02 18:40:00,0.5221035257447207
2018-01-02 18:50:00,-0.1955823995635142
2018-01-02 19:00:00,-0.348799105382311
2018-01-02 19:10:00,-1.1487937746403647
2018-01-02 19:20:00,-0.3954865508136302
2018-01-02 19:30:00,1.1083193378982632
2018-01-02 19:40:00,-1.3858127697797384
2018-01-02 19:50:00,-0.6977972564764127
2018-01-02 20:00:00,0.7365517302862971
2018-01-02 20:10:00,-1.5225056628042237
2018-01-02 20:20:00,-0.33260909409544026
2018-01-02 20:30:00,0.7448594176096591
2018-01-02 20:40:00,-3.3586560121204942
2018-01-02 20:50:00,0.05801953179830745
2018-01-02 21:00:00,0.8689266963355374
2018-01-02 21:10:00,-0.6279525607857307
2018-01-02 21:20:00,-1.1646688980825755
2018-01-02 21:30:00,0.5486191437018183
2018-01-02 21:40:00,0.16673648457153917
2018-01-02 21:50:00,-0.7772599286580026
2018-01-02 22:00:00,-1.5024310567692987
2018-01-02 22:10:00,-0.32120260958294006
2018-01-02 22:20:00,-0.7030514994171799
2018-01-02 22:30:00,0.9831424614235508
2018-01-02 22:40:00,-0.47479631401063416
2018-01-02 22:50:00,-0.012357687995129252
2018-01-02 23:00:00,0.17546006556212504
2018-01-02 23:10:00,1.0224752817051483
2018-01-02 23:20:00,0.16364554441750595
2018-01-02 23:30:00,0.6786355054167862
2018-01-02 23:40:00,-0.5071593463448505
2018-01-02 23:50:00,-0.5190314489967732
2018-01-03 00:00:00,1.1117874865235855
2018-01-03 00:10:00,-0.15120869621117916
2018-01-03 00:20:00,-0.349356494232462
2018-01-03 00:30:00,-0.03129501009512669
2018-01-03 00:40:00,-0.8047253711814544
2018-01-03 00:50:00,0.16634084866709037
2018-01-03 01:00:00,0.04725777111999092
2018-01-03 01:10:00,0.42322393918876955
2018-01-03 01:20:00,0.41649309007930085
2018-01-03 01:30:00,-2.773544421205936
2018-01-03 01:40:00,-0.9618708326992496
2018-01-03 01:50:00,0.9935800296452585
2018-01-03 02:00:00,0.5406648867089114
2018-01-03 02:10:00,-0.8755877470780778
2018-01-03 02:20:00,1.4293308369521804
2018-01-03 02:30:00,0.5676682861008585
2018-01-03 02:40:00,-0.6739409493978088
2018-01-03 02:50:00,-2.758269602513698
2018-01-03 03:00:00,2.0214207416364447
2018-01-03 03:10:00,0.47934021283761635
2018-01-03 03:20:00,1.0869788619363272
2018-01-03 03:30:00,1.8951105282843854
2018-01-03 03:40:00,-0.3159585687276225
2018-01-03 03:50:00,-1.2736851409015426
2018-01-03 04:00:00,0.1376530680266444
2018-01-03 04:10:00,0.3076540050711899
2018-01-03 04:20:00,-1.5042648563309908
2018-01-03 04:30:00,0.03711495414294878
2018-01-03 04:40:00,-1.1169129547575736
2018-01-03 04:50:00,-0.6297872269331936
2018-01-03 05:00:00,0.6639807587108528
2018-01-03 05:10:00,-0.25101970965791703
2018-01-03 05:20:00,-1.9398877782334027
2018-01-03 05:30:00,0.37917889508500957
2018-01-03 05:40:00,0.9693999507618659
2018-01-03 05:50:00,-1.6647625159780286
2018-01-03 06:00:00,-0.8876748853392625
2018-01-03 06:10:00,1.3294347236551918
2018-01-03 06:20:00,0.022783003394135276
2018-01-03 06:30:00,-1.4659240807371678
2018-01-03 06:40:00,0.5258668141033207
2018-01-03 06:50:00,1.5148344458205685
2018-01-03 07:00:00,-0.12329255064419942
2018-01-03 07:10:00,0.4125589077779463
2018-01-03 07:20:00,-0.8649832187897318
2018-01-03 07:30:00,0.06690566045477926
2018-01-03 07:40:00,-0.13379188099365294
2018-01-03 07:50:00,1.4612422109760608
2018-01-03 08:00:00,0.08788180481932889
2018-01-03 08:10:00,0.6735014287029351
2018-01-03 08:20:00,1.3924704978849936
2018-01-03 08:30:00,-0.5598316176628174
2018-01-03 08:40:00,-2.6348851257552512
2018-01-03 08:50:00,-1.0101628946559025
2018-01-03 09:00:00,-0.08724509221910393
2018-01-03 09:10:00,-0.6898638248061986
2018-01-03 09:20:00,-0.9844657085101548
2018-01-03 09:30:00,0.9808641698056425
2018-01-03 09:40:00,0.6618815931600597
2018-01-03 09:50:00,0.07296715102040635
2018-01-03 10:00:00,-0.2998279030456225
2018-01-03 10:10:00,0.07476117009137918
2018-01-03 10:20:00,-0.37895192601256894
2018-01-03 10:30:00,0.752653395554992
2018-01-03 10:40:00,-0.5354390498595729
2018-01-03 10:50:00,-0.14922877875024965
2018-01-03 11:00:00,-0.1712991615595685
2018-01-03 11:10:00,0.049717626396152695
2018-01-03 11:20:00,0.86700989156738
2018-01-03 11:30:00,0.418358829471373
2018-01-03 11:40:00,-0.9092945749795229
2018-01-03 11:50:00,0.542476785899603
2018-01-03 12:00:00,-0.21458441884379106
2018-01-03 12:10:00,-0.22650703497666927
2018-01-03 12:20:00,1.0285335268259561
2018-01-03 12:30:00,-1.524840832415309
2018-01-03 12:40:00,-0.5472727855302253
2018-01-03 12:50:00,-0.5851374188024103
2018-01-03 13:00:00,1.194415412659624
2018-01-03 13:10:00,-0.20252288412747693
2018-01-03 13:20:00,0.41686898089711194
2018-01-03 13:30:00,0.09229353253485002
2018-01-03 13:40:00,1.5502284248096296
2018-01-03 13:50:00,0.6603655452243101
2018-01-03 14:00:00,1.239545878031235
2018-01-03 14:10:00,-0.5048785201063873
2018-01-03 14:20:00,0.7703702542855815
2018-01-03 14:30:00,1.1562175609377126
2018-01-03 14:40:00,0.9794419043539602
2018-01-03 14:50:00,-0.8266753719523794
2018-01-03 15:00:00,-2.19270017204401
2018-01-03 15:10:00,0.8925731639896898
2018-01-03 15:20:00,-0.11692833250762273
2018-01-03 15:30:00,0.4385194692492328
2018-01-03 15:40:00,0.9766842408139105
2018-01-03 15:50:00,-1.410236565336905
2018-01-03 16:00:00,0.366740418367189
2018-01-03 16:10:00,-1.4095236609748953
2018-01-03 16:20:00,-0.6333665973821182
2018-01-03 16:30:00,1.1284553237894137
2018-01-03 16:40:00,0.4855349891286086
2018-01-03 16:50:00,-1.370534958334484
2018-01-03 17:00:00,-0.6871123382083655
2018-01-03 17:10:00,0.8867151533468598
2018-01-03 17:20:00,-1.3228312828924234
2018-01-03 17:30:00,0.34262412331134057
2018-01-03 17:40:00,-0.29128881514110444
2018-01-03 17:50:00,1.009834159747848
2018-01-03 18:00:00,1.2473169865972378
2018-01-03 18:10:00,0.9019246252642299
2018-01-03 18:20:00,-0.08206521073819022
2018-01-03 18:30:00,0.4797393056282274
2018-01-03 18:40:00,2.6246048253899503
2018-01-03 18:50:00,-0.5338760597829475
2018-01-03 19:00:00,-0.6381675996400592
2018-01-03 19:10:00,-0.8892073699392435
2018-01-03 19:20:00,0.08732109627376747
2018-01-03 19:30:00,-0.5956390455267894
2018-01-03 19:40:00,-1.291478195698472
2018-01-03 19:50:00,-1.0239708103550036
2018-01-03 20:00:00,-0.42151600073409146
2018-01-03 20:10:00,-1.0264161447585303
2018-01-03 20:20:00,-0.556778892742551
2018-01-03 20:30:00,-0.7053392143520149
2018-01-03 20:40:00,-0.24613589942461656
2018-01-03 20:50:00,-0.2651435944811881
2018-01-03 21:00:00,0.7919984755650386
2018-01-03 21:10:00,0.2041077165355062
2018-01-03 21:20:00,2.000614360366282
2018-01-03 21:30:00,0.9677439603055416
2018-01-03 21:40:00,1.3218598095531697
2018-01-03 21:50:00,0.7793466918891122
2018-01-03 22:00:00,-0.5113060026071983
2018-01-03 22:10:00,-0.9821946858403091
2018-01-03 22:20:00,-0.055287035436050964
2018-01-03 22:30:00,0.3666213539554599
2018-01-03 22:40:00,0.31351106779212984
2018-01-03 22:50:00,1.1186911036765876
2018-01-03 23:00:00,-0.9137665491803537
2018-01-03 23:10:00,1.9413585342711102
2018-01-03 23:20:00,1.1479153837845304
2018-01-03 23:30:00,0.023741092796594147
2018-01-03 23:40:00,-0.721202062777343
2018-01-03 23:50:00,-1.2569581321491583
2018-01-04 00:00:00,0.24364735180922759
2018-01-04 00:10:00,0.028945280218679613
2018-01-04 00:20:00,0.6574522702031571
2018-01-04 00:30:00,0.1256325449750332
2018-01-04 00:40:00,1.7286857280642178
2018-01-04 00:50:00,0.11170336247012205
2018-01-04 01:00:00,0.032369504144992595
2018-01-04 01:10:00,-0.756930587569375
2018-01-04 01:20:00,0.1503674157737405
2018-01-04 01:30:00,0.4796662899460196
2018-01-04 01:40:00,-0.9656725209237002
2018-01-04 01:50:00,0.1137573954919417
2018-01-04 02:00:00,2.053999756983265
2018-01-04 02:10:00,0.033168196205207154
2018-01-04 02:20:00,0.6012103670037775
2018-01-04 02:30:00,0.9302309732221525
2018-01-04 02:40:00,0.5184474647924499
2018-01-04 02:50:00,0.928998097591461
2018-01-04 03:00:00,0.8593785336258244
2018-01-04 03:10:00,1.5163589720544168
2018-01-04 03:20:00,0.8348442592915505
2018-01-04 03:30:00,0.8227621785810906
2018-01-04 03:40:00,-0.8943058385767416
2018-01-04 03:50:00,-0.4206088973795282
2018-01-04 04:00:00,0.1875670184909406
2018-01-04 04:10:00,-0.6672921946400595
2018-01-04 04:20:00,0.5467717470548664
2018-01-04 04:30:00,-0.5238744917715885
2018-01-04 04:40:00,1.0866092141181585
2018-01-04 04:50:00,1.915893657003657
2018-01-04 05:00:00,0.08134132603330214
2018-01-04 05:10:00,0.5132766704702617
2018-01-04 05:20:00,-1.8282064438238599
2018-01-04 05:30:00,0.8055080229427647
2018-01-04 05:40:00,2.1438953694714096
2018-01-04 05:50:00,-1.3636791970595425
2018-01-04 06:00:00,0.214722684504866
2018-01-04 06:10:00,-1.242583812847036
2018-01-04 06:20:00,-0.9649373183495433
2018-01-04 06:30:00,-0.005788306930251243
2018-01-04 06:40:00,0.7528388610190879
2018-01-04 06:50:00,0.22387173214565345
2018-01-04 07:00:00,-0.009745031872985956
2018-01-04 07:10:00,-0.7944401760544159
2018-01-04 07:20:00,0.7760666645941836
2018-01-04 07:30:00,1.0368944301863465
2018-01-04 07:40:00,-0.5922141876373943
2018-01-04 07:50:00,1.0986126338912316
2018-01-04 08:00:00,-0.5707199541291311
2018-01-04 08:10:00,-0.20917068542474473
2018-01-04 08:20:00,1.407366937279916
2018-01-04 08:30:00,-1.4369871322769223
2018-01-04 08:40:00,-0.29714071219316296
2018-01-04 08:50:00,-0.17624263277112762
2018-01-04 09:00:00,-0.8861590944360385
2018-01-04 09:10:00,-0.10933988150186565
2018-01-04 09:20:00,-0.8902560983337233
2018-01-04 09:30:00,0.881373731755839
2018-01-04 09:40:00,0.23076216998465715
2018-01-04 09:50:00,0.003764468580743077
2018-01-04 10:00:00,0.7141502333405287
2018-01-04 10:10:00,0.3492225381843962
2018-01-04 10:20:00,0.17439122057375672
2018-01-04 10:30:00,-0.342210360902781
2018-01-04 10:40:00,-0.16413641878539015
2018-01-04 10:50:00,0.29268171485823846
2018-01-04 11:00:00,1.0453471697932013
2018-01-04 11:10:00,-0.19670145761359958
2018-01-04 11:20:00,0.9871806392514024
2018-01-04 11:30:00,1.3772797170033173
2018-01-04 11:40:00,-0.36952912917139624
2018-01-04 11:50:00,1.2356878077394446
2018-01-04 12:00:00,-0.32284486717910904
2018-01-04 12:10:00,1.5478103795623313
2018-01-04 12:20:00,-1.7209723500113814
2018-01-04 12:30:00,0.360405653118694
2018-01-04 12:40:00,0.016296817054086685
2018-01-04 12:50:00,0.2944710578784392
2018-01-04 13:00:00,-0.5016697255222672
2018-01-04 13:10:00,0.7149105398230241
2018-01-04 13:20:00,-1.8954101603770799
2018-01-04 13:30:00,-0.008908580229708815
2018-01-04 13:40:00,-0.16777679335675788
2018-01-04 13:50:00,-1.433908385671969
2018-01-04 14:00:00,0.8453538904599133
2018-01-04 14:10:00,0.5381173716001986
2018-01-04 14:20:00,-0.8890730792047993
2018-01-04 14:30:00,-0.03592012967240939
2018-01-04 14:40:00,0.592205334008967
2018-01-04 14:50:00,-1.8285392415843702
2018-01-04 15:00:00,0.7061170996296466
2018-01-04 15:10:00,1.4620529266756281
2018-01-04 15:20:00,-0.5473456681326936
2018-01-04 15:30:00,-1.5824216920614325
2018-01-04 15:40:00,-0.32775131541580127
2018-01-04 15:50:00,0.513892221467447
2018-01-04 16:00:00,1.724353415960549
2018-01-04 16:10:00,0.11774798614317669
2018-01-04 16:20:00,0.8358814257131844
2018-01-04 16:30:00,-0.1626524935904923
2018-01-04 16:40:00,-0.22280577613035685
2018-01-04 16:50:00,0.7803932997915118
2018-01-04 17:00:00,-1.6231402011290939
2018-01-04 17:10:00,-0.32542958794115445
2018-01-04 17:20:00,0.779806134483925
2018-01-04 17:30:00,1.292459685219518
2018-01-04 17:40:00,-0.4433641103331283
2018-01-04 17:50:00,-0.8331688097639598
2018-01-04 18:00:00,-1.7436041842311025
2018-01-04 18:10:00,-0.9665953766476761
2018-01-04 18:20:00,1.2363258564560575
2018-01-04 18:30:00,0.23162605311708048
2018-01-04 18:40:00,-1.0158046212055032
2018-01-04 18:50:00,-0.18992292044356127
2018-01-04 19:00:00,-0.8374499791543821
2018-01-04 19:10:00,-0.4734526340030677
2018-01-04 19:20:00,-0.08304393335660677
2018-01-04 19:30:00,-0.4541396465898192
2018-01-04 19:40:00,0.014157885742534376
2018-01-04 19:50:00,0.761313836526803
2018-01-04 20:00:00,2.114665791025318
2018-01-04 20:10:00,-0.7103289744865495
2018-01-04 20:20:00,-0.39691806280066194
2018-01-04 20:30:00,-0.3840291289198719
2018-01-04 20:40:00,-0.5321609772022265
2018-01-04 20:50:00,-0.01263629241828424
2018-01-04 21:00:00,-1.2780373674557284
2018-01-04 21:10:00,0.13130791645189185
2018-01-04 21:20:00,-1.504943606492403
2018-01-04 21:30:00,0.35836207231623574
2018-01-04 21:40:00,0.4668444416331956
2018-01-04 21:50:00,-1.430884724905517
2018-01-04 22:00:00,1.3221132645577482
2018-01-04 22:10:00,0.4449292096641445
2018-01-04 22:20:00,-0.263844080962782
2018-01-04 22:30:00,-2.2144440184914296
2018-01-04 22:40:00,0.29012023532086834
2018-01-04 22:50:00,0.11615090523104303
2018-01-04 23:00:00,-0.07018964481150212
2018-01-04 23:10:00,-0.5036390561854852
2018-01-04 23:20:00,0.25701265571774984
2018-01-04 23:30:00,-1.3476465013648964
2018-01-04 23:40:00,0.6418304778203621
2018-01-04 23:50:00,0.20668707869322966
2018-01-05 00:00:00,0.1271660040278061
2018-01-05 00:10:00,0.42679067670421145
2018-01-05 00:20:00,0.01931875827629669
2018-01-05 00:30:00,0.01582608046837693
2018-01-05 00:40:00,0.0980145160395857
2018-01-05 00:50:00,-0.5379317635927952
2018-01-05 01:00:00,2.0204394779101897
2018-01-05 01:10:00,0.3219545481147779
2018-01-05 01:20:00,0.6538491758691231
2018-01-05 01:30:00,-0.06237149583928142
2018-01-05 01:40:00,-1.1484044515255754
2018-01-05 01:50:00,0.25257983060980677
2018-01-05 02:00:00,0.5000303460005436
2018-01-05 02:10:00,-0.14322896449402717
2018-01-05 02:20:00,0.4572984493409031
2018-01-05 02:30:00,-0.02115130684886268
2018-01-05 02:40:00,-0.3502416476524707
2018-01-05 02:50:00,-1.1387976391530439
2018-01-05 03:00:00,1.2646983117774355
2018-01-05 03:10:00,0.7900287950845393
2018-01-05 03:20:00,-0.35051547287082957
2018-01-05 03:30:00,-0.15659183490983306
2018-01-05 03:40:00,-0.45257025554708147
2018-01-05 03:50:00,-0.5295485982943996
2018-01-05 04:00:00,0.2988924637473419
2018-01-05 04:10:00,-1.373478141384753
2018-01-05 04:20:00,1.6253798916589821
2018-01-05 04:30:00,-0.008748634522938408
2018-01-05 04:40:00,-1.3135182262703506
2018-01-05 04:50:00,0.9042092509998956
2018-01-05 05:00:00,-2.20633982734388
2018-01-05 05:10:00,1.138957990808471
2018-01-05 05:20:00,0.5159519690351801
2018-01-05 05:30:00,-1.1684153187424282
2018-01-05 05:40:00,0.9403287142354373
2018-01-05 05:50:00,-1.584971919767438
2018-01-05 06:00:00,-0.706651803589157
2018-01-05 06:10:00,0.022090972155963475
2018-01-05 06:20:00,-0.31496108345292306
2018-01-05 06:30:00,0.2082997632333829
2018-01-05 06:40:00,0.15225576182840586
2018-01-05 06:50:00,-1.1263709098324737
2018-01-05 07:00:00,-0.6999981225449508
2018-01-05 07:10:00,0.33180053503792983
2018-01-05 07:20:00,0.17990179333222844
2018-01-05 07:30:00,1.342735760672007
2018-01-05 07:40:00,0.6697867631918035
2018-01-05 07:50:00,0.2965633396160866
2018-01-05 08:00:00,1.7634649154018323
